DOY,GEE
42829,-6.35755
42830,-5.326074
42831,-5.769203
42832,-4.571214
42833,-4.836917
42834,-5.35736
42835,-4.465426
42836,-4.687316
42837,-5.072324
42838,-5.319774
42839,-6.016156
42840,-3.683786
42841,-2.106576
42842,-6.021261
42843,-5.941133
42844,-5.918891
42845,-5.407103
42846,-6.528966
42847,-5.591548
42848,-4.949207
42849,-5.852615
42850,-3.164044
42851,-6.166892
42852,-5.380464
42853,-4.983249
42854,-5.397233
42855,-4.436067
42856,-5.422952
42857,-6.224746
42858,-5.889628
42859,-6.681263
42860,-6.203319
42861,-6.016518
42862,-4.973824
42863,-5.774359
42864,-5.44787
42865,-3.103144
42866,-5.064165
42867,-3.715823
42868,-3.862008
42869,-3.127613
42870,-3.166761
42871,-3.079281
42872,-2.423324
42873,-1.796633
42874,-1.678714
42875,-1.658276
42876,-1.418339
42877,-0.9922206
42878,-1.709211
42879,-1.53618
42880,-2.088977
42881,-1.411965
42882,-1.140888
42883,-1.206721
42884,-1.359533
42885,-0.678925
42886,-0.4380471
42887,-0.7403664
42888,-0.791312
42889,-0.6470751
42890,-0.5102294
42891,-0.7625775
42892,-1.016816
42893,-1.037154
42894,-0.5687742
42895,-0.4328263
42896,-0.6370922
42897,-0.6408011
42898,-0.4756235
42899,-0.598907
42900,-0.3612152
42901,-0.606176
42902,-0.6013782
42903,-0.731258
42904,-0.5334079
42905,-0.3637872
42906,-0.7647332
42907,-0.5976821
42908,-0.8471629
42909,-0.8342021
42910,-0.4761778
42911,-0.5056048
42912,-0.6988735
42913,-0.5307501
42914,-0.4128398
42915,-0.507327
42916,-0.3895531
42917,-0.4322208
42918,-0.4647402
42919,-0.4619638
42920,-0.4242305
42921,-0.3527193
42922,-0.4399252
42923,-0.5844946
42924,-0.680617
42925,-0.5846763
42926,-0.4571136
42927,-0.5014074
42928,-0.6044798
42929,-0.3889791
42930,-0.3450351
42931,-0.531941
42932,-0.513989
42933,-0.3926152
42934,-0.3254127
42935,-0.28498
42936,-0.4335
42937,-1.025548
42938,-0.4552065
42939,-0.4610734
42940,-0.5741037
42941,-0.5302175
42942,-0.4194
42943,-0.5940804
42944,-0.5374105
42945,-0.3256951
42946,-0.5028782
42947,-0.3354421
42948,-0.5017661
42949,-0.3769868
42950,-0.3764464
42951,-0.3206213
42952,-0.3331403
42953,-0.2659146
42954,-0.2560388
42955,-0.2438965
42956,-0.4416238
42957,-0.2855589
42958,-0.8204881
42959,-0.4800417
42960,-0.2796409
42961,-0.2155896
42962,-0.269564
42963,-0.3819972
42964,-0.1925082
42965,-0.2664277
42966,-0.3024901
42967,-0.2954762
42968,-0.3189468
42969,-0.2246929
42970,-0.2012099
42971,-0.1545321
42972,-0.1612313
42973,-0.2719569
42974,-0.1604622
42975,-0.2961698
42976,-0.2814361
42977,-0.1928212
42978,-0.2348296
42979,-0.1671628
42980,-0.2404008
42981,-0.3114489
42982,-0.1965477
42983,-0.1854421
42984,-0.1237694
42985,-0.2559524
42986,-0.2200954
42987,-0.1790673
42988,-0.3587238
42989,-0.1998975
42990,-0.1283666
42991,-0.1580736
42992,-0.1610851
42993,-0.2629639
42994,-0.2950741
42995,-0.2393582
42996,-0.1592133
42997,-0.4216806
42998,-0.2002904
42999,-0.1016597
43000,-0.1325829
43001,-0.208335
43002,-0.1483687
43003,-0.1722086
43004,-0.1599991
43005,-0.2119635
43006,-0.2731721
43007,-0.2663522
43008,-0.1312307
43009,-0.3565059
43010,-0.2324569
43011,-0.224883
43012,-0.1823974
43013,-0.1843794
43014,-0.3035594
43015,-0.2120939
43016,-0.1487116
43017,-0.1366751
43018,-0.2311894
43019,-0.1796108
43020,-0.5061406
43021,-0.4389179
43022,-0.5074124
43023,-0.2507766
43024,-0.2235882
43025,-0.4000261
43026,-0.2693884
43027,-0.232877
43028,-0.274774
43029,-0.398391
43030,-0.225532
43031,-0.7728214
43032,-0.343498
43033,-0.3489775
43034,-0.4376563
43035,-0.3805973
43036,-0.4055207
43037,-0.5487743
43038,-0.641013
43039,-0.479164
43040,-0.7535993
43041,-0.9733123
43042,-3.636391
43043,-0.3823903
43044,-0.5925629
43045,-0.711747
43046,-0.9445991
43047,-0.3515085
43048,NaN
43049,-0.297884
43050,-1.279169
43051,-1.305693
43052,-1.771124
43053,-1.967373
43054,-2.029748
43055,-2.013797
43056,-1.217514
43057,-1.016416
43058,-0.9074678
43059,-1.486417
43060,-1.302285
43061,-1.582108
43062,-1.518212
43063,-1.662959
43064,-1.542402
43065,-2.423014
43066,-1.830992
43067,-1.391754
43068,-1.523556
43069,-1.323044
43070,-1.235206
43071,-1.773172
43072,-0.8078705
43073,-0.8628806
43074,-1.124997
43075,-0.9495197
43076,-1.090161
43077,-1.085736
43078,-0.9001168
43079,-1.032895
43080,-1.503151
43081,-1.461754
43082,-1.272194
43083,-1.33846
43084,-1.581532
43085,-1.508299
43086,-1.648239
43087,-1.280192
43088,-1.174108
43089,-0.9510791
43090,-1.00048
43091,-1.625256
43092,-1.219686
43093,-1.865098
43094,-1.36274
43095,-1.449416
43096,-1.238016
43097,-1.348551
43098,-1.777511
43099,-1.614061
43100,-1.228403
43101,-1.485629
43102,-1.427642
43103,-1.425706
43104,-1.328562
43105,-2.075466
43106,-1.566786
43107,-2.33629
43108,-2.398138
43109,-1.807013
43110,-1.976507
43111,-1.72347
43112,-1.834669
43113,-2.165528
43114,-1.737855
43115,-2.377487
43116,-2.691624
43117,-2.155379
43118,-2.576058
43119,-1.840568
43120,-1.915274
43121,-1.720851
43122,-2.251503
43123,-1.759491
43124,-2.613975
43125,-2.455475
43126,-1.962799
43127,-3.06853
43128,-2.26558
43129,-2.630168
43130,-2.286418
43131,-2.322617
43132,-2.375628
43133,-2.031284
43134,-2.386629
43135,-2.264631
43136,-2.35515
43137,-2.375276
43138,-2.239424
43139,-2.713587
43140,-2.962902
43141,-2.27415
43142,-2.627194
43143,-2.225222
43144,-2.362677
43145,-2.504569
43146,-2.373229
43147,-2.476801
43148,-2.889352
43149,-1.911746
43150,-2.11383
43151,-1.652656
43152,-2.125657
43153,-1.498702
43154,-2.111578
43155,-1.960923
43156,-2.467123
43157,-2.336711
43158,-2.50463
43159,-2.015317
43160,-1.277843
43161,-2.191157
43162,-2.592904
43163,-2.111953
43164,-2.157782
43165,-2.806643
43166,-2.993059
43167,-3.671071
43168,-2.473471
43169,-2.838346
43170,-3.167771
43171,-3.64445
43172,-2.386102
43173,-3.695628
43174,-3.857633
43175,-3.367941
43176,-3.275413
43177,-3.05942
43178,-2.549345
43179,-1.591582
43180,-4.500782
43181,-3.849043
43182,-3.695073
43183,-3.851654
43184,-2.963456
43185,-3.190999
43186,-3.333444
43187,-4.007624
43188,-4.846379
43189,-4.492282
43190,-4.460085
43191,-4.382855
43192,-4.702315
43193,-5.103062
43194,-4.520382
43195,-5.063905
43196,-4.814987
43197,-5.346619
43198,-5.233751
43199,-5.124057
43200,-5.285186
43201,-4.375757
43202,-3.862871
43203,-4.980494
43204,-4.968489
43205,-3.326136
43206,-4.234485
43207,-3.622216
43208,-4.23641
43209,-3.948567
43210,-5.153882
43211,-5.686274
43212,-5.859626
43213,-6.480597
43214,-5.689402
43215,-6.165132
43216,-6.784612
43217,-5.906494
43218,-6.101614
43219,-6.317535
43220,-5.256271
43221,-5.044152
43222,-5.017312
43223,-4.748426
43224,-5.004133
43225,-5.041003
43226,-3.858721
43227,-4.083602
43228,-3.824139
43229,-4.544437
43230,-3.487651
43231,-3.131025
43232,-3.446423
43233,-2.951953
43234,-3.321052
43235,-3.083465
43236,-2.634142
43237,-1.750128
43238,-1.676933
43239,-1.715758
43240,-1.347098
43241,-1.351862
43242,-1.365538
43243,-1.084244
43244,-1.174133
43245,-0.9509668
43246,-0.8108809
43247,-0.6303127
43248,-0.7198365
43249,-0.7825369
43250,-0.529407
43251,-0.8264565
43252,-0.5663166
43253,-0.4232619
43254,-0.5699325
43255,-0.9162593
43256,-0.5576197
43257,-0.5235251
43258,-0.7008923
43259,-0.6462397
43260,-0.4980903
43261,-0.3854658
43262,-0.7458288
43263,-0.7299623
43264,-0.676077
43265,-0.3681238
43266,-0.3278214
43267,-0.3494217
43268,-0.2233709
43269,-0.3877159
43270,-0.5720241
43271,-0.4740297
43272,-0.4740146
43273,-0.677579
43274,-0.6439129
43275,-0.478535
43276,-0.5829481
43277,-0.4064994
43278,-0.3380819
43279,-0.477601
43280,-0.2807107
43281,-0.4489994
43282,-0.2263467
43283,-0.3503764
43284,-0.3031407
43285,-0.3870362
43286,-0.3245999
43287,-0.6213388
43288,-0.328923
43289,-0.4745028
43290,-0.5090509
43291,-0.3477847
43292,-0.4364716
43293,-0.3958799
43294,-0.4156239
43295,-0.3947221
43296,-0.4273018
43297,-0.342891
43298,-0.3773239
43299,-0.262163
43300,-0.3849332
43301,-0.3245824
43302,-0.5321878
43303,-0.3155567
43304,-0.4139087
43305,-0.3792159
43306,-0.4569566
43307,-0.5274386
43308,-0.5375592
43309,-0.5039806
43310,-0.3841425
43311,-0.4197098
43312,-0.3783834
43313,-0.4106976
43314,-0.3013925
43315,-0.2915866
43316,-0.2887615
43317,-0.5446015
43318,-0.3937458
43319,-0.448481
43320,-0.4089161
43321,-0.3387525
43322,-0.3749493
43323,-0.3772847
43324,-0.4275045
43325,-0.2780639
43326,-0.2994907
43327,-0.4710106
43328,-0.3150082
43329,-0.2048102
43330,-0.2398877
43331,-0.3072354
43332,-0.3975548
43333,-0.3229924
43334,-0.3670919
43335,-0.2342616
43336,-0.2658289
43337,-0.3165844
43338,-0.2370748
43339,-0.2196
43340,-0.3302603
43341,-0.1950546
43342,-0.1954311
43343,-0.3519962
43344,-0.1986034
43345,-0.2202839
43346,-0.1746072
43347,-0.3177454
43348,-0.2595079
43349,-0.2326843
43350,-0.1701471
43351,-0.212848
43352,-0.2002557
43353,-0.2152556
43354,-0.2528288
43355,-0.1934745
43356,-0.1940691
43357,-0.3349138
43358,-0.2859431
43359,-0.2964082
43360,-0.2684589
43361,-0.272533
43362,-0.1932308
43363,-0.2433817
43364,-0.2803725
43365,-0.2527035
43366,-0.7185906
43367,-0.3913131
43368,-0.1719459
43369,-0.2763518
43370,-0.4727868
43371,-0.4590881
43372,-0.5264624
43373,-0.549209
43374,-0.5672909
43375,-0.6889316
43376,-0.8342702
43377,NaN
43378,NaN
43379,-0.7776825
43380,-0.6885569
43381,-0.5224786
43382,-0.6200703
43383,-0.662244
43384,NaN
43385,NaN
43386,NaN
43387,NaN
43388,NaN
43389,NaN
43390,NaN
43391,NaN
43392,-0.5916635
43393,NaN
43394,NaN
43395,NaN
43396,NaN
43397,NaN
43398,NaN
43399,NaN
43400,NaN
